order_id,reg_date,counterpart,seller_name,seller_type,order_total,products_count,month
2837,2024-05-17,29,Индивидуальный предприниматель 'НПО «Потапова Нестеров»',покупатель,46754,2,2024-05
2866,2025-01-26,97,Юридическое лицо 'ОАО «Белозеров»',покупатель,46679,3,2025-01
2315,2024-10-28,10,"Индивидуальный предприниматель 'ЗАО «Веселова, Горбунова и Григорьева»'",покупатель,46678,3,2024-10
1908,2024-10-15,119,Индивидуальный предприниматель 'Беляев Инкорпорэйтед',покупатель,46650,2,2024-10
25,2024-09-22,149,Юридическое лицо 'ОАО «Гаврилов-Васильева»',покупатель,46582,3,2024-09
1461,2024-10-07,72,Индивидуальный предприниматель 'ООО «Лукина»',покупатель,46520,6,2024-10
2784,2024-09-25,71,"Индивидуальный предприниматель 'НПО «Бурова, Ильина и Дементьев»'",покупатель,46519,4,2024-09
1309,2024-07-26,98,Индивидуальный предприниматель 'ЗАО «Алексеев Королева»',покупатель,46503,3,2024-07
290,2024-10-31,122,Физическое лицо 'РАО «Селиверстов-Селезнева»',покупатель,46479,2,2024-10
1152,2024-12-31,2,Юридическое лицо 'АО «Лукин»',покупатель,46415,2,2024-12
403,2024-12-25,37,Юридическое лицо 'АО «Ершов Суханова»',покупатель,46317,2,2024-12
1941,2024-11-27,70,"Юридическое лицо 'АО «Исакова, Гришин и Лаврентьев»'",покупатель,46296,3,2024-11
1762,2024-08-10,113,Юридическое лицо 'Никифорова Групп',покупатель,46125,4,2024-08
264,2024-08-30,119,Индивидуальный предприниматель 'Беляев Инкорпорэйтед',покупатель,46044,1,2024-08
357,2024-12-05,128,Юридическое лицо 'ООО «Белова Большаков»',покупатель,45902,4,2024-12
934,2024-07-21,149,Юридическое лицо 'ОАО «Гаврилов-Васильева»',покупатель,45834,5,2024-07
4914,2025-02-13,50,Юридическое лицо 'Трофимов Лимитед',покупатель,45800,2,2025-02
1609,2025-02-05,5,Юридическое лицо 'РАО «Ковалева»',покупатель,45744,1,2025-02
885,2025-04-18,113,Юридическое лицо 'Никифорова Групп',покупатель,45714,4,2025-04
4772,2024-07-10,108,"Индивидуальный предприниматель 'ООО «Карпова, Котова и Фокина»'",покупатель,45590,5,2024-07
4723,2024-12-19,88,Физическое лицо 'Военторг',покупатель,45468,1,2024-12
1116,2024-05-11,63,Индивидуальный предприниматель 'НПО «Ефимов»',покупатель,45460,1,2024-05
892,2025-03-17,146,Физическое лицо 'РАО «Петров»',покупатель,45458,1,2025-03
4264,2025-03-28,97,Юридическое лицо 'ОАО «Белозеров»',покупатель,45446,4,2025-03
2069,2024-07-08,24,Физическое лицо 'ООО «Сорокина»',покупатель,45198,1,2024-07
664,2025-05-04,78,Юридическое лицо 'НПФ Газфонд пенсионные накопления',покупатель,45041,7,2025-05
1109,2025-02-24,137,Физическое лицо 'ООО «Цветкова»',покупатель,45014,5,2025-02
1260,2024-11-03,24,Физическое лицо 'ООО «Сорокина»',покупатель,44940,2,2024-11
2287,2024-11-22,103,"Индивидуальный предприниматель 'АО «Кудрявцева, Соболева и Зыкова»'",покупатель,44796,2,2024-11
2491,2024-09-20,88,Физическое лицо 'Военторг',покупатель,44744,2,2024-09
1295,2025-02-04,78,Юридическое лицо 'НПФ Газфонд пенсионные накопления',покупатель,44739,3,2025-02
3855,2024-08-04,58,Юридическое лицо 'ЗАО «Меркушев»',покупатель,44640,1,2024-08
2028,2024-07-12,21,"Индивидуальный предприниматель 'ИП «Крылов, Корнилов и Попова»'",покупатель,44608,5,2024-07
3578,2024-09-13,8,Физическое лицо 'АО «Козлова Цветков»',покупатель,44443,5,2024-09
4677,2025-01-11,127,Юридическое лицо 'Газпром бурение',покупатель,44254,4,2025-01
1635,2025-01-04,15,Юридическое лицо 'Воробьев Инк',покупатель,44229,4,2025-01
2176,2025-01-23,96,Юридическое лицо 'ОАО «Назаров Федоров»',покупатель,44164,4,2025-01
3909,2025-02-14,24,Физическое лицо 'ООО «Сорокина»',покупатель,43976,3,2025-02
1696,2025-01-25,67,Юридическое лицо 'НПО «Фокин-Калинин»',покупатель,43770,3,2025-01
1292,2024-12-24,38,"Физическое лицо 'НПО «Семенов, Кулакова и Осипова»'",покупатель,43738,5,2024-12
2276,2025-04-11,63,Индивидуальный предприниматель 'НПО «Ефимов»',покупатель,43701,4,2025-04
772,2024-10-10,79,Индивидуальный предприниматель 'ОАО «Новиков»',покупатель,43226,3,2024-10
3679,2024-10-06,33,Физическое лицо 'АО «Соколова»',покупатель,43188,2,2024-10
608,2024-12-30,128,Юридическое лицо 'ООО «Белова Большаков»',покупатель,43098,2,2024-12
2872,2024-10-17,10,"Индивидуальный предприниматель 'ЗАО «Веселова, Горбунова и Григорьева»'",покупатель,43008,1,2024-10
4790,2024-07-06,15,Юридическое лицо 'Воробьев Инк',покупатель,42885,2,2024-07
2164,2025-03-16,56,Физическое лицо 'ООО «Лихачев Тимофеева»',покупатель,42762,3,2025-03
4033,2025-03-17,100,Юридическое лицо 'ЗАО «Сафонова»',покупатель,42721,6,2025-03
2801,2024-12-15,149,Юридическое лицо 'ОАО «Гаврилов-Васильева»',покупатель,42624,1,2024-12
3875,2025-03-30,64,Юридическое лицо 'Уральский банк реконструкции и развития',покупатель,42577,3,2025-03
2988,2025-04-08,38,"Физическое лицо 'НПО «Семенов, Кулакова и Осипова»'",покупатель,42550,1,2025-04
2041,2024-09-08,50,Юридическое лицо 'Трофимов Лимитед',покупатель,42544,2,2024-09
3037,2025-04-22,97,Юридическое лицо 'ОАО «Белозеров»',покупатель,42395,3,2025-04
3160,2024-08-13,21,"Индивидуальный предприниматель 'ИП «Крылов, Корнилов и Попова»'",покупатель,42345,1,2024-08
1619,2024-11-30,102,Юридическое лицо 'Михайлова Инк',покупатель,42114,2,2024-11
4937,2025-01-23,150,Индивидуальный предприниматель 'Тойота Мотор (Toyota)',покупатель,42096,2,2025-01
